Validator,PT_VERSION,2.3.0
Validator,ROCM_VERSION,6.0.0.0-91-08e5094
Validator,HIPBLASLT_VERSION,0.6.0-592518e7
Validator,GCN_ARCH_NAME,gfx942:sramecc+:xnack-
Validator,ROCBLAS_VERSION,4.0.0-88df9726-dirty
GemmTunableOp_float_NN,nn_64_512_512,Gemm_Rocblas_68913,0.00901675
GemmTunableOp_float_NN,nn_1024_512_512,Gemm_Rocblas_68888,0.0116539
GemmTunableOp_float_NN,nn_128_64_2048,Gemm_Hipblaslt_NN_32627,0.0147075
GemmTunableOp_float_NN,nn_1024_512_1024,Gemm_Rocblas_68914,0.0207655
GemmTunableOp_float_NN,nn_64_4096_256,Gemm_Rocblas_68875,0.00745995
GemmTunableOp_float_NN,nn_128_512_256,Gemm_Rocblas_68907,0.00654356
GemmTunableOp_float_NN,nn_1024_512_4096,Gemm_Hipblaslt_NN_33708,0.0654921
GemmTunableOp_float_NN,nn_2048_512_64,Gemm_Rocblas_68894,0.00795876
GemmTunableOp_float_NN,nn_2048_512_256,Gemm_Rocblas_68899,0.010678
GemmTunableOp_float_NN,nn_2048_512_512,Gemm_Rocblas_68898,0.0188887
GemmTunableOp_float_NN,nn_2048_512_4096,Gemm_Hipblaslt_NN_34041,0.111766
GemmTunableOp_float_NN,nn_4096_512_64,Gemm_Rocblas_68899,0.00811116
GemmTunableOp_float_NN,nn_64_64_2048,Gemm_Hipblaslt_NN_33329,0.0139579
GemmTunableOp_float_NN,nn_2048_1024_512,Gemm_Rocblas_68873,0.0292374
GemmTunableOp_float_NN,nn_128_64_128,Gemm_Rocblas_68886,0.00641637
GemmTunableOp_float_NN,nn_4096_64_128,Gemm_Rocblas_68876,0.00620037
GemmTunableOp_float_NN,nn_64_2048_256,Gemm_Rocblas_68907,0.00676716
GemmTunableOp_float_NN,nn_1024_4096_512,Gemm_Hipblaslt_NN_33288,0.0519056
GemmTunableOp_float_NN,nn_4096_512_128,Gemm_Rocblas_68873,0.0108542
GemmTunableOp_float_NN,nn_4096_1024_128,Gemm_Rocblas_68873,0.0181395
GemmTunableOp_float_NN,nn_1024_128_4096,Gemm_Hipblaslt_NN_33076,0.0294435
GemmTunableOp_float_NN,nn_4096_512_512,Gemm_Rocblas_68873,0.0295758
GemmTunableOp_float_NN,nn_64_1024_64,Gemm_Rocblas_68887,0.00665117
GemmTunableOp_float_NN,nn_4096_1024_4096,Gemm_Hipblaslt_NN_33663,0.354571
GemmTunableOp_float_NN,nn_64_4096_128,Gemm_Rocblas_68875,0.00639195
GemmTunableOp_float_NN,nn_64_1024_512,Gemm_Rocblas_68907,0.00912515
GemmTunableOp_float_NN,nn_64_1024_2048,Gemm_Hipblaslt_NN_33008,0.0156251
GemmTunableOp_float_NN,nn_128_1024_64,Gemm_Rocblas_68879,0.00801156
GemmTunableOp_float_NN,nn_128_1024_1024,Gemm_Hipblaslt_NN_33000,0.0143751
GemmTunableOp_float_NN,nn_256_1024_256,Gemm_Rocblas_68875,0.00744996
GemmTunableOp_float_NN,nn_2048_2048_2048,Gemm_Hipblaslt_NN_33172,0.176752
GemmTunableOp_float_NN,nn_256_1024_2048,Gemm_Hipblaslt_NN_33000,0.0249336
GemmTunableOp_float_NN,nn_128_1024_2048,Gemm_Hipblaslt_NN_33006,0.0199859
GemmTunableOp_float_NN,nn_512_1024_64,Gemm_Rocblas_68877,0.00802396
GemmTunableOp_float_NN,nn_128_4096_1024,Gemm_Rocblas_68914,0.0210051
GemmTunableOp_float_NN,nn_512_1024_256,Gemm_Rocblas_68913,0.00860755
GemmTunableOp_float_NN,nn_4096_4096_256,Gemm_Rocblas_68873,0.103081
GemmTunableOp_float_NN,nn_1024_1024_64,Gemm_Rocblas_68888,0.00790355
GemmTunableOp_float_NN,nn_1024_4096_256,Gemm_Rocblas_68871,0.0292186
GemmTunableOp_float_NN,nn_1024_1024_1024,Gemm_Rocblas_68886,0.0309702
GemmTunableOp_float_NN,nn_256_2048_256,Default,0.00848274
GemmTunableOp_float_NN,nn_1024_1024_2048,Gemm_Rocblas_68886,0.057484
GemmTunableOp_float_NN,nn_128_1024_512,Gemm_Rocblas_68913,0.00948634
GemmTunableOp_float_NN,nn_2048_1024_128,Gemm_Rocblas_68873,0.0107435
GemmTunableOp_float_NN,nn_1024_1024_128,Gemm_Rocblas_68886,0.00799635
GemmTunableOp_float_NN,nn_4096_1024_256,Gemm_Rocblas_68871,0.0289378
GemmTunableOp_float_NN,nn_64_1024_1024,Gemm_Hipblaslt_NN_33000,0.0138591
GemmTunableOp_float_NN,nn_64_2048_512,Gemm_Rocblas_68907,0.00964793
GemmTunableOp_float_NN,nn_512_4096_64,Gemm_Rocblas_68900,0.00828874
GemmTunableOp_float_NN,nn_512_128_1024,Gemm_Hipblaslt_NN_32978,0.0123659
GemmTunableOp_float_NN,nn_64_2048_4096,Gemm_Hipblaslt_NN_33868,0.0280254
GemmTunableOp_float_NN,nn_256_1024_1024,Gemm_Rocblas_68913,0.0158207
GemmTunableOp_float_NN,nn_128_2048_256,Default,0.00733595
